time,ecg
0.914420,-0.259039
0.918327,-0.272957
0.922235,-0.285870
0.926143,-0.293741
0.930051,-0.295432
0.933959,-0.292953
0.937866,-0.289868
0.941774,-0.288979
0.945682,-0.290933
0.949590,-0.294631
0.953497,-0.298823
0.957405,-0.303305
0.961313,-0.308605
0.965221,-0.314653
0.969129,-0.320005
0.973036,-0.322771
0.976944,-0.322598
0.980852,-0.321639
0.984760,-0.322981
0.988667,-0.327377
0.992575,-0.331281
0.996483,-0.328830
1.000391,-0.317136
1.004299,-0.300616
1.008206,-0.289613
1.012114,-0.292752
1.016022,-0.308437
1.019930,-0.323415
1.023837,-0.321793
1.027745,-0.298749
1.031653,-0.266650
1.035561,-0.244444
1.039469,-0.233916
1.043376,-0.200317
1.047284,-0.077632
1.051192,0.194950
1.055100,0.622074
1.059007,1.119712
1.062915,1.529153
1.066823,1.679486
1.070731,1.468975
1.074639,0.920228
1.078546,0.176555
1.082454,-0.559520
1.086362,-1.111526
1.090270,-1.392655
1.094177,-1.418760
1.098085,-1.273587
1.101993,-1.054602
1.105901,-0.832105
1.109809,-0.638143
1.113716,-0.479413
1.117624,-0.355718
1.121532,-0.268720
1.125440,-0.218785
1.129347,-0.198460
1.133255,-0.192056
1.137163,-0.183156
1.141071,-0.163801
1.144979,-0.137573
1.148886,-0.114305
1.152794,-0.101187
1.156702,-0.097452
1.160610,-0.096106
1.164517,-0.090174
1.168425,-0.077749
1.172333,-0.062097
1.176241,-0.047659
1.180148,-0.035965
1.184056,-0.024782
1.187964,-0.010552
1.191872,0.008483
1.195780,0.031104
1.199687,0.054466
1.203595,0.076427
1.207503,0.096868
1.211411,0.117192
1.215318,0.138822
1.219226,0.162134
1.223134,0.186610
1.227042,0.211775
1.230950,0.237848
1.234857,0.265484
1.238765,0.294890
1.242673,0.325215
1.246581,0.354850
1.250488,0.382399
1.254396,0.407390
1.258304,0.430022
1.262212,0.450147
1.266120,0.466499
1.270027,0.477046
1.273935,0.480339
1.277843,0.476804
1.281751,0.468839
1.285658,0.459474
1.289566,0.450501
1.293474,0.441459
1.297382,0.430154
1.301290,0.414321
1.305197,0.393183
1.309105,0.367830
1.313013,0.340232
1.316921,0.311658
1.320828,0.281709
1.324736,0.248723
1.328644,0.211222
1.332552,0.169289
1.336460,0.124768
1.340367,0.080204
1.344275,0.037390
1.348183,-0.003333
1.352091,-0.042583
1.355998,-0.080780
1.359906,-0.117233
1.363814,-0.150104
1.367722,-0.177239
1.371630,-0.197350
1.375537,-0.210816
1.379445,-0.219611
1.383353,-0.226310
1.387261,-0.232757
1.391168,-0.239219
1.395076,-0.244511
1.398984,-0.246927
1.402892,-0.245304
1.406800,-0.239613
1.410707,-0.230922
1.414615,-0.220942
1.418523,-0.211457
1.422431,-0.203810
1.426338,-0.198517
1.430246,-0.195109
1.434154,-0.192343
1.438062,-0.188812
1.441970,-0.183750
1.445877,-0.177570
1.449785,-0.171740
1.453693,-0.167983
1.457601,-0.167274
1.461508,-0.169290
1.465416,-0.172663
1.469324,-0.175889
1.473232,-0.178251
1.477140,-0.180175
1.481047,-0.182792
1.484955,-0.187037
1.488863,-0.192908
1.492771,-0.199399
1.496678,-0.205168
1.500586,-0.209471
1.504494,-0.212692
1.508402,-0.216044
1.512309,-0.220608
1.516217,-0.226390
1.520125,-0.232143
1.524033,-0.236151
1.527941,-0.237408
1.531848,-0.236322
1.535756,-0.234444
1.539664,-0.233478
1.543572,-0.234312
1.547479,-0.236685
1.551387,-0.239587
1.555295,-0.241987
1.559203,-0.243337
1.563111,-0.243593
1.567018,-0.242835
1.570926,-0.240854
1.574834,-0.237022
1.578742,-0.230547
1.582649,-0.221008
1.586557,-0.208956
1.590465,-0.196279
1.594373,-0.185957
1.598281,-0.181055
1.602188,-0.183197
1.606096,-0.191359
1.610004,-0.201904
1.613912,-0.210134
1.617819,-0.212647
1.621727,-0.209094
1.625635,-0.202266
1.629543,-0.196453
1.633451,-0.195154
1.637358,-0.199546
1.641266,-0.208463
1.645174,-0.219508
1.649082,-0.230235
1.652989,-0.238629
1.656897,-0.243068
1.660805,-0.242535
1.664713,-0.237515
1.668621,-0.230788
1.672528,-0.226749
1.676436,-0.228682
1.680344,-0.235626
1.684252,-0.241785
1.688159,-0.240221
1.692067,-0.228890
1.695975,-0.214002
1.699883,-0.206616
1.703791,-0.213671
1.707698,-0.230442
1.711606,-0.241982
1.715514,-0.234565
1.719422,-0.208598
1.723329,-0.180294
1.727237,-0.165921
1.731145,-0.156805
1.735053,-0.105067
1.738961,0.061687
1.742868,0.396067
1.746776,0.879577
1.750684,1.398875
1.754592,1.773673
1.758499,1.830782
1.762407,1.488527
1.766315,0.805084
1.770223,-0.038096
1.774131,-0.810814
1.778038,-1.327766
1.781946,-1.513879
1.785854,-1.412809
1.789762,-1.143152
1.793669,-0.833269
1.797577,-0.570650
1.801485,-0.385924
1.805393,-0.268061
1.809301,-0.191819
1.813208,-0.138190
1.817116,-0.099802
1.821024,-0.075412
1.824932,-0.062805
1.828839,-0.056482
1.832747,-0.050257
1.836655,-0.040857
1.840563,-0.028959
1.844470,-0.017213
1.848378,-0.007360
1.852286,0.001148
1.856194,0.010353
1.860102,0.021937
1.864009,0.035958
1.867917,0.051014
1.871825,0.065418
1.875733,0.078381
1.879640,0.090465
1.883548,0.103248
1.887456,0.118567
1.891364,0.137744
1.895272,0.161044
1.899179,0.187559
1.903087,0.215545
1.906995,0.243098
1.910903,0.268868
1.914810,0.292502
1.918718,0.314665
1.922626,0.336678
1.926534,0.359929
1.930442,0.385263
1.934349,0.412569
1.938257,0.440729
1.942165,0.467943
1.946073,0.492294
1.949980,0.512326
1.953888,0.527407
1.957796,0.537750
1.961704,0.544121
1.965612,0.547325
1.969519,0.547719
1.973427,0.544997
1.977335,0.538491
1.981243,0.527884
1.985150,0.513834
1.989058,0.497941
1.992966,0.481925
1.996874,0.466504
2.000782,0.450740
2.004689,0.432373
2.008597,0.408980
2.012505,0.379256
2.016413,0.343640
2.020320,0.303963
2.024228,0.262446
2.028136,0.220743
2.032044,0.179586
2.035952,0.139095
2.039859,0.099368
2.043767,0.060878
2.047675,0.024484
2.051583,-0.008843
2.055490,-0.038273
2.059398,-0.063188
2.063306,-0.083164
2.067214,-0.098088
2.071122,-0.108463
2.075029,-0.115610
2.078937,-0.121357
2.082845,-0.127143
2.086753,-0.133129
2.090660,-0.138055
2.094568,-0.140129
2.098476,-0.138365
2.102384,-0.133418
2.106292,-0.127309
2.110199,-0.122176
2.114107,-0.118907
2.118015,-0.116620
2.121923,-0.113437
2.125830,-0.108044
2.129738,-0.100859
2.133646,-0.093901
2.137554,-0.089434
2.141462,-0.088436
2.145369,-0.090020
2.149277,-0.092154
2.153185,-0.093058
2.157093,-0.092285
2.161000,-0.090864
2.164908,-0.090548
2.168816,-0.092703
2.172724,-0.097546
2.176631,-0.104132
2.180539,-0.111047
2.184447,-0.117265
2.188355,-0.122570
2.192263,-0.127341
2.196170,-0.132011
2.200078,-0.136645
2.203986,-0.140893
2.207894,-0.144218
2.211801,-0.146204
2.215709,-0.146793
2.219617,-0.146385
2.223525,-0.145772
2.227433,-0.145831
2.231340,-0.147101
2.235248,-0.149450
2.239156,-0.152115
2.243064,-0.154154
2.246971,-0.155058
2.250879,-0.155061
2.254787,-0.154884
2.258695,-0.154998
2.262603,-0.154934
2.266510,-0.153183
2.270418,-0.147911
2.274326,-0.138136
2.278234,-0.124698
2.282141,-0.110367
2.286049,-0.098891
2.289957,-0.093397
2.293865,-0.094967
2.297773,-0.102164
2.301680,-0.111776
2.305588,-0.120317
2.309496,-0.125450
2.313404,-0.126659
2.317311,-0.124989
2.321219,-0.122175
2.325127,-0.119731
2.329035,-0.118534
2.332943,-0.119031
2.336850,-0.121681
2.340758,-0.126972
2.344666,-0.134742
2.348574,-0.143384
2.352481,-0.149988
2.356389,-0.151902
2.360297,-0.148887
2.364205,-0.143981
2.368113,-0.141729
2.372020,-0.144485
2.375928,-0.149703
2.379836,-0.151116
2.383744,-0.143886
2.387651,-0.129881
2.391559,-0.117964
2.395467,-0.117579
2.399375,-0.129958
2.403283,-0.144835
2.407190,-0.147307
2.411098,-0.130776
2.415006,-0.104501
2.418914,-0.085682
2.422821,-0.077501
2.426729,-0.048667
2.430637,0.065033
2.434545,0.327897
2.438453,0.753297
2.442360,1.266039
2.446268,1.708794
2.450176,1.900077
2.454084,1.718717
2.457991,1.169475
2.461899,0.391387
2.465807,-0.398275
2.469715,-0.995197
2.473623,-1.286589
2.477530,-1.279390
2.481438,-1.071303
2.485346,-0.789026
2.489254,-0.530952
2.493161,-0.341039
2.497069,-0.217071
2.500977,-0.136850
2.504885,-0.081197
2.508792,-0.042104
2.512700,-0.018073
2.516608,-0.006428
2.520516,-0.000643
2.524424,0.006389
2.528331,0.017785
2.532239,0.031518
2.536147,0.043454
2.540055,0.051478
2.543962,0.057155
2.547870,0.063960
2.551778,0.074146
2.555686,0.087118
2.559594,0.100435
2.563501,0.112149
2.567409,0.122316
2.571317,0.132642
2.575225,0.144996
2.579132,0.160217
2.583040,0.177981
2.586948,0.197426
2.590856,0.217778
2.594764,0.238608
2.598671,0.259824
2.602579,0.281580
2.606487,0.304171
2.610395,0.327854
2.614302,0.352686
2.618210,0.378501
2.622118,0.404977
2.626026,0.431626
2.629934,0.457644
2.633841,0.481868
2.637749,0.503059
2.641657,0.520400
2.645565,0.533763
2.649472,0.543487
2.653380,0.549894
2.657288,0.553054
2.661196,0.553004
2.665104,0.550147
2.669011,0.545328
2.672919,0.539462
2.676827,0.532968
2.680735,0.525510
2.684642,0.516242
2.688550,0.504360
2.692458,0.489537
2.696366,0.471889
2.700274,0.451531
2.704181,0.428115
2.708089,0.400819
2.711997,0.368846
2.715905,0.332056
2.719812,0.291230
2.723720,0.247834
2.727628,0.203580
2.731536,0.160141
2.735444,0.119106
2.739351,0.081924
2.743259,0.049681
2.747167,0.022771
2.751075,0.000759
2.754982,-0.017379
2.758890,-0.032724
2.762798,-0.045890
2.766706,-0.056875
2.770614,-0.065362
2.774521,-0.071208
2.778429,-0.074708
2.782337,-0.076448
2.786245,-0.076946
2.790152,-0.076444
2.794060,-0.075020
2.797968,-0.072849
2.801876,-0.070352
2.805784,-0.068089
2.809691,-0.066448
2.813599,-0.065351
2.817507,-0.064235
2.821415,-0.062409
2.825322,-0.059623
2.829230,-0.056406
2.833138,-0.053839
2.837046,-0.052862
2.840953,-0.053601
2.844861,-0.055250
2.848769,-0.056652
2.852677,-0.057128
2.856585,-0.056979
2.860492,-0.057313
2.864400,-0.059373
2.868308,-0.063818
2.872216,-0.070388
2.876123,-0.078099
2.880031,-0.085798
2.883939,-0.092699
2.887847,-0.098584
2.891755,-0.103607
2.895662,-0.107948
2.899570,-0.111632
2.903478,-0.114618
2.907386,-0.117006
2.911293,-0.119137
2.915201,-0.121485
2.919109,-0.124412
2.923017,-0.127932
2.926925,-0.131642
2.930832,-0.134885
2.934740,-0.137058
2.938648,-0.137929
2.942556,-0.137788
2.946463,-0.137307
2.950371,-0.137133
2.954279,-0.137359
2.958187,-0.137169
2.962095,-0.134931
2.966002,-0.128841
2.969910,-0.117967
2.973818,-0.103225
2.977726,-0.087687
2.981633,-0.075783
2.985541,-0.071494
2.989449,-0.076322
2.993357,-0.088184
2.997265,-0.102067
3.001172,-0.112360
3.005080,-0.115701
3.008988,-0.112639
3.012896,-0.107034
3.016803,-0.103522
3.020711,-0.104761
3.024619,-0.110327
3.028527,-0.117915
3.032435,-0.125623
3.036342,-0.133276
3.040250,-0.141681
3.044158,-0.150722
3.048066,-0.158385
3.051973,-0.162016
3.055881,-0.160918
3.059789,-0.157763
3.063697,-0.156938
3.067605,-0.160633
3.071512,-0.166022
3.075420,-0.166750
3.079328,-0.158501
3.083236,-0.144245
3.087143,-0.133833
3.091051,-0.136710
3.094959,-0.152871
3.098867,-0.170312
3.102775,-0.173117
3.106682,-0.155080
3.110590,-0.126728
3.114498,-0.106112
3.118406,-0.096011
3.122313,-0.064108
3.126221,0.053692
3.130129,0.319122
3.134037,0.741381
3.137945,1.242637
3.141852,1.667907
3.145760,1.843861
3.149668,1.659826
3.153576,1.127055
3.157483,0.381711
3.161391,-0.371545
3.165299,-0.945042
3.169207,-1.237743
3.173114,-1.256697
3.177022,-1.087811
3.180930,-0.840645
3.184838,-0.600479
3.188746,-0.408605
3.192653,-0.270416
3.196561,-0.175550
3.200469,-0.113317
3.204377,-0.076633
3.208284,-0.058648
3.212192,-0.050116
3.216100,-0.041519
3.220008,-0.027633
3.223916,-0.009680
3.227823,0.007193
3.231731,0.018926
3.235639,0.025849
3.239547,0.031901
3.243454,0.040981
3.247362,0.053813
3.251270,0.067817
3.255178,0.079719
3.259086,0.088467
3.262993,0.096079
3.266901,0.106033
3.270809,0.120754
3.274717,0.140221
3.278624,0.162497
3.282532,0.185393
3.286440,0.207810
3.290348,0.229901
3.294256,0.252280
3.298163,0.275197
3.302071,0.298355
3.305979,0.321342
3.309887,0.344172
3.313794,0.367432
3.317702,0.391976
3.321610,0.418356
3.325518,0.446348
3.329426,0.474780
3.333333,0.501738
3.337241,0.525045
3.341149,0.542828
3.345057,0.554030
3.348964,0.558734
3.352872,0.558164
3.356780,0.554301
3.360688,0.549146
3.364596,0.543919
3.368503,0.538613
3.372411,0.532178
3.376319,0.523241
3.380227,0.510910
3.384134,0.495119
3.388042,0.476311
3.391950,0.454733
3.395858,0.429949
3.399766,0.401017
3.403673,0.367266
3.407581,0.329091
3.411489,0.288150
3.415397,0.246744
3.419304,0.206768
3.423212,0.168881
3.427120,0.132385
3.431028,0.095852
3.434936,0.058137
3.438843,0.019321
3.442751,-0.018884
3.446659,-0.053538
3.450567,-0.081634
3.454474,-0.101465
3.458382,-0.113434
3.462290,-0.119761
3.466198,-0.123237
3.470106,-0.125801
3.474013,-0.127828
3.477921,-0.128534
3.481829,-0.127098
3.485737,-0.123637
3.489644,-0.119339
3.493552,-0.115705
3.497460,-0.113535
3.501368,-0.112445
3.505275,-0.111274
3.509183,-0.109075
3.513091,-0.105911
3.516999,-0.102797
3.520907,-0.100822
3.524814,-0.100173
3.528722,-0.099862
3.532630,-0.098397
3.536538,-0.094836
3.540445,-0.089459
3.544353,-0.083618
3.548261,-0.079004
3.552169,-0.076908
3.556077,-0.077903
3.559984,-0.081973
3.563892,-0.088730
3.567800,-0.097449
3.571708,-0.106934
3.575615,-0.115572
3.579523,-0.121829
3.583431,-0.125008
3.587339,-0.125677
3.591247,-0.125319
3.595154,-0.125357
3.599062,-0.126304
3.602970,-0.127691
3.606878,-0.128788
3.610785,-0.129420
3.614693,-0.130137
3.618601,-0.131556
3.622509,-0.133498
3.626417,-0.134718
3.630324,-0.133566
3.634232,-0.129131
3.638140,-0.121991
3.642048,-0.113980
3.645955,-0.107053
3.649863,-0.102031
3.653771,-0.098141
3.657679,-0.093751
3.661587,-0.087836
3.665494,-0.081075
3.669402,-0.075736
3.673310,-0.074370
3.677218,-0.078253
3.681125,-0.086635
3.685033,-0.097222
3.688941,-0.107432
3.692849,-0.115551
3.696757,-0.121114
3.700664,-0.124515
3.704572,-0.126403
3.708480,-0.127436
3.712388,-0.128452
3.716295,-0.130532
3.720203,-0.134471
3.724111,-0.139918
3.728019,-0.145172
3.731927,-0.148364
3.735834,-0.149374
3.739742,-0.150615
3.743650,-0.155292
3.747558,-0.163935
3.751465,-0.172216
3.755373,-0.172827
3.759281,-0.161125
3.763189,-0.140446
3.767097,-0.121993
3.771004,-0.117681
3.774912,-0.130365
3.778820,-0.149510
3.782728,-0.157558
3.786635,-0.143839
3.790543,-0.114776
3.794451,-0.089176
3.798359,-0.077662
3.802267,-0.059786
3.806174,0.020648
3.810082,0.229953
3.813990,0.597255
3.817898,1.073516
3.821805,1.527563
3.825713,1.790937
3.829621,1.733164
3.833529,1.327466
3.837436,0.669358
3.841344,-0.063138
3.845252,-0.685501
3.849160,-1.077596
3.853068,-1.214828
3.856975,-1.151312
3.860883,-0.974357
3.864791,-0.760794
3.868699,-0.556421
3.872606,-0.379954
3.876514,-0.237735
3.880422,-0.133906
3.884330,-0.070383
3.888238,-0.041784
3.892145,-0.033892
3.896053,-0.029248
3.899961,-0.016022
3.903869,0.006845
3.907776,0.032009
3.911684,0.051188
3.915592,0.061695
3.919500,0.067479
3.923408,0.074932
3.927315,0.087652
3.931223,0.104400
3.935131,0.121236
3.939039,0.135323
3.942946,0.147067
3.946854,0.159234
3.950762,0.174398
3.954670,0.193096
3.958578,0.213947
3.962485,0.235148
3.966393,0.255831
3.970301,0.276344
3.974209,0.297586
3.978116,0.320187
3.982024,0.344170
3.985932,0.369160
3.989840,0.394821
3.993748,0.421140
3.997655,0.448379
4.001563,0.476757
4.005471,0.506050
4.009379,0.535344
4.013286,0.563116
4.017194,0.587656
4.021102,0.607623
4.025010,0.622423
4.028918,0.632154
4.032825,0.637206
4.036733,0.637902
4.040641,0.634455
4.044549,0.627208
4.048456,0.616808
4.052364,0.604075
4.056272,0.589630
4.060180,0.573584
4.064088,0.555497
4.067995,0.534618
4.071903,0.510202
4.075811,0.481732
4.079719,0.449068
4.083626,0.412544
4.087534,0.373036
4.091442,0.331837
4.095350,0.290296
4.099258,0.249334
4.103165,0.209153
4.107073,0.169343
4.110981,0.129409
4.114889,0.089451
4.118796,0.050616
4.122704,0.014978
4.126612,-0.015221
4.130520,-0.038599
4.134428,-0.055298
4.138335,-0.066828
4.142243,-0.075210
4.146151,-0.081954
4.150059,-0.087500
4.153966,-0.091350
4.157874,-0.092726
4.161782,-0.091265
4.165690,-0.087360
4.169597,-0.081970
4.173505,-0.076118
4.177413,-0.070440
4.181321,-0.065063
4.185229,-0.059800
4.189136,-0.054465
4.193044,-0.049054
4.196952,-0.043727
4.200860,-0.038687
4.204767,-0.034141
4.208675,-0.030399
4.212583,-0.027970
4.216491,-0.027448
4.220399,-0.029151
4.224306,-0.032772
4.228214,-0.037396
4.232122,-0.041941
4.236030,-0.045756
4.239937,-0.048918
4.243845,-0.052061
4.247753,-0.055866
4.251661,-0.060597
4.255569,-0.065984
4.259476,-0.071529
4.263384,-0.076926
4.267292,-0.082182
4.271200,-0.087317
4.275107,-0.091989
4.279015,-0.095500
4.282923,-0.097292
4.286831,-0.097525
4.290739,-0.097236
4.294646,-0.097900
4.298554,-0.100607
4.302462,-0.105378
4.306370,-0.111009
4.310277,-0.115612
4.314185,-0.117606
4.318093,-0.116612
4.322001,-0.113651
4.325909,-0.110420
4.329816,-0.108065
4.333724,-0.106267
4.337632,-0.103320
4.341540,-0.097199
4.345447,-0.087003
4.349355,-0.073930
4.353263,-0.061151
4.357171,-0.052528
4.361079,-0.050740
4.364986,-0.055805
4.368894,-0.064961
4.372802,-0.074100
4.376710,-0.079985
4.380617,-0.081878
4.384525,-0.081520
4.388433,-0.081555
4.392341,-0.083569
4.396249,-0.087190
4.400156,-0.090879
4.404064,-0.093680
4.407972,-0.096322
4.411880,-0.100535
4.415787,-0.107062
4.419695,-0.114222
4.423603,-0.118723
4.427511,-0.118430
4.431419,-0.114733
4.435326,-0.111994
4.439234,-0.113927
4.443142,-0.119801
4.447050,-0.124223
4.450957,-0.121541
4.454865,-0.111583
4.458773,-0.101322
4.462681,-0.099802
4.466589,-0.109627
4.470496,-0.122543
4.474404,-0.124598
4.478312,-0.108335
4.482220,-0.081532
4.486127,-0.061706
4.490035,-0.055654
4.493943,-0.037546
4.497851,0.053891
4.501758,0.287179
4.505666,0.688220
4.509574,1.198033
4.513482,1.670250
4.517390,1.920720
4.521297,1.809773
4.525205,1.314348
4.529113,0.548975
4.533021,-0.278107
4.536928,-0.951251
4.540836,-1.331137
4.544744,-1.395343
4.548652,-1.222133
4.552560,-0.935291
4.556467,-0.644735
4.560375,-0.412169
4.564283,-0.250411
4.568191,-0.144519
4.572098,-0.074966
4.576006,-0.029334
4.579914,-0.001577
4.583822,0.013572
4.587730,0.023291
4.591637,0.034489
4.595545,0.050091
4.599453,0.067988
4.603361,0.083744
4.607268,0.094605
4.611176,0.101499
4.615084,0.107791
4.618992,0.116360
4.622900,0.127647
4.626807,0.140062
4.630715,0.151986
4.634623,0.163411
4.638531,0.175927
4.642438,0.191317
4.646346,0.210128
4.650254,0.231381
4.654162,0.253482
4.658070,0.275441
4.661977,0.297404
4.665885,0.320231
4.669793,0.344650
4.673701,0.370734
4.677608,0.397998
4.681516,0.425874
4.685424,0.454056
4.689332,0.482470
4.693240,0.510972
4.697147,0.539053
4.701055,0.565802
4.704963,0.590195
4.708871,0.611543
4.712778,0.629729
4.716686,0.644985
4.720594,0.657303
4.724502,0.665983
4.728410,0.669759
4.732317,0.667506
4.736225,0.659048
4.740133,0.645515
4.744041,0.628992
4.747948,0.611706
4.751856,0.595175
4.755764,0.579691
4.759672,0.564267
4.763580,0.546993
4.767487,0.525682
4.771395,0.498592
4.775303,0.464991
4.779211,0.425363
4.783118,0.381228
4.787026,0.334728
4.790934,0.288139
4.794842,0.243397
4.798750,0.201722
4.802657,0.163485
4.806565,0.128405
4.810473,0.096037
4.814381,0.066270
4.818288,0.039565
4.822196,0.016762
4.826104,-0.001410
4.830012,-0.014789
4.833919,-0.023897
4.837827,-0.029689
4.841735,-0.033166
4.845643,-0.035096
4.849551,-0.035907
4.853458,-0.035756
4.857366,-0.034742
4.861274,-0.033157
4.865182,-0.031572
4.869089,-0.030593
4.872997,-0.030392
4.876905,-0.030390
4.880813,-0.029396
4.884721,-0.026221
4.888628,-0.020422
4.892536,-0.012763
4.896444,-0.005088
4.900352,0.000401
4.904259,0.002139
4.908167,-0.000042
4.912075,-0.004823
4.915983,-0.010073
4.919891,-0.013950
4.923798,-0.015775
4.927706,-0.016175
4.931614,-0.016432
4.935522,-0.017539
4.939429,-0.019669
4.943337,-0.022374
4.947245,-0.025260
4.951153,-0.028501
4.955061,-0.032746
4.958968,-0.038495
4.962876,-0.045497
4.966784,-0.052681
4.970692,-0.058698
4.974599,-0.062692
4.978507,-0.064728
4.982415,-0.065635
4.986323,-0.066436
4.990231,-0.067762
4.994138,-0.069601
4.998046,-0.071451
5.001954,-0.072692
5.005862,-0.072916
5.009769,-0.072078
5.013677,-0.070495
5.017585,-0.068708
5.021493,-0.067188
5.025401,-0.065947
5.029308,-0.064230
5.033216,-0.060568
5.037124,-0.053372
5.041032,-0.041974
5.044939,-0.027628
5.048847,-0.013746
5.052755,-0.004843
5.056663,-0.004373
5.060571,-0.012619
5.064478,-0.026069
5.068386,-0.039013
5.072294,-0.046570
5.076202,-0.047249
5.080109,-0.043383
5.084017,-0.039194
5.087925,-0.037971
5.091833,-0.040366
5.095741,-0.044891
5.099648,-0.049895
5.103556,-0.055150
5.107464,-0.061572
5.111372,-0.069428
