time,ecg
2.149277,-0.047872
2.153185,-0.050517
2.157093,-0.057950
2.161000,-0.061830
2.164908,-0.056182
2.168816,-0.042184
2.172724,-0.027603
2.176631,-0.021000
2.180539,-0.025149
2.184447,-0.034948
2.188355,-0.041606
2.192263,-0.039787
2.196170,-0.031965
2.200078,-0.026419
2.203986,-0.030428
2.207894,-0.044066
2.211801,-0.059613
2.215709,-0.067247
2.219617,-0.062777
2.223525,-0.051461
2.227433,-0.044793
2.231340,-0.052489
2.235248,-0.075520
2.239156,-0.105346
2.243064,-0.129828
2.246971,-0.141410
2.250879,-0.141646
2.254787,-0.139099
2.258695,-0.142601
2.262603,-0.155068
2.266510,-0.172264
2.270418,-0.186956
2.274326,-0.194979
2.278234,-0.198630
2.282141,-0.205152
2.286049,-0.221712
2.289957,-0.250520
2.293865,-0.287232
2.297773,-0.323311
2.301680,-0.350598
2.305588,-0.365370
2.309496,-0.369831
2.313404,-0.370531
2.317311,-0.374661
2.321219,-0.386076
2.325127,-0.403016
2.329035,-0.418782
2.332943,-0.425192
2.336850,-0.417011
2.340758,-0.394757
2.344666,-0.364057
2.348574,-0.331937
2.352481,-0.302560
2.356389,-0.275376
2.360297,-0.246915
2.364205,-0.214744
2.368113,-0.180463
2.372020,-0.149243
2.375928,-0.126090
2.379836,-0.111650
2.383744,-0.100969
2.387651,-0.086479
2.391559,-0.063245
2.395467,-0.032692
2.399375,-0.002016
2.403283,0.020368
2.407190,0.030083
2.411098,0.029096
2.415006,0.023789
2.418914,0.020642
2.422821,0.022827
2.426729,0.029801
2.430637,0.039387
2.434545,0.050017
2.438453,0.061098
2.442360,0.071470
2.446268,0.077961
2.450176,0.076166
2.454084,0.063652
2.457991,0.043299
2.461899,0.023641
2.465807,0.014918
2.469715,0.022795
2.473623,0.043930
2.477530,0.066840
2.481438,0.078072
2.485346,0.070009
2.489254,0.045346
2.493161,0.015370
2.497069,-0.006721
2.500977,-0.013098
2.504885,-0.004695
2.508792,0.010870
2.512700,0.024778
2.516608,0.031915
2.520516,0.032220
2.524424,0.028469
2.528331,0.022999
2.532239,0.016218
2.536147,0.007735
2.540055,-0.001461
2.543962,-0.008218
2.547870,-0.008932
2.551778,-0.002526
2.555686,0.007790
2.559594,0.015729
2.563501,0.015678
2.567409,0.006539
2.571317,-0.007016
2.575225,-0.016967
2.579132,-0.016656
2.583040,-0.004869
2.586948,0.013258
2.590856,0.029032
2.594764,0.034927
2.598671,0.028446
2.602579,0.013134
2.606487,-0.003372
2.610395,-0.012809
2.614302,-0.009544
2.618210,0.007405
2.622118,0.033886
2.626026,0.061622
2.629934,0.080686
2.633841,0.083115
2.637749,0.066619
2.641657,0.036643
2.645565,0.005081
2.649472,-0.014598
2.653380,-0.013855
2.657288,0.006308
2.661196,0.035552
2.665104,0.059541
2.669011,0.067579
2.672919,0.058194
2.676827,0.039394
2.680735,0.023494
2.684642,0.019698
2.688550,0.028966
2.692458,0.044185
2.696366,0.055245
2.700274,0.055579
2.704181,0.046061
2.708089,0.034001
2.711997,0.028195
2.715905,0.033354
2.719812,0.047406
2.723720,0.063103
2.727628,0.072561
2.731536,0.071651
2.735444,0.061636
2.739351,0.047565
2.743259,0.035046
2.747167,0.027727
2.751075,0.026696
2.754982,0.031382
2.758890,0.040549
2.762798,0.052432
2.766706,0.064232
2.770614,0.072078
2.774521,0.072321
2.778429,0.063886
2.782337,0.050069
2.786245,0.037926
2.790152,0.034704
2.794060,0.043030
2.797968,0.058143
2.801876,0.069742
2.805784,0.068121
2.809691,0.050912
2.813599,0.025698
2.817507,0.006045
2.821415,0.003033
2.825322,0.017729
2.829230,0.039895
2.833138,0.054184
2.837046,0.050014
2.840953,0.028626
2.844861,0.002526
2.848769,-0.012440
2.852677,-0.007182
2.856585,0.015058
2.860492,0.041152
2.864400,0.056612
2.868308,0.054319
2.872216,0.037878
2.876123,0.018040
2.880031,0.005325
2.883939,0.004045
2.887847,0.011294
2.891755,0.020614
2.895662,0.026977
2.899570,0.029448
2.903478,0.030326
2.907386,0.032333
2.911293,0.036472
2.915201,0.041948
2.919109,0.047493
2.923017,0.052458
2.926925,0.056679
2.930832,0.059635
2.934740,0.060140
2.938648,0.057164
2.942556,0.051050
2.946463,0.043767
2.950371,0.037662
2.954279,0.033697
2.958187,0.030796
2.962095,0.027028
2.966002,0.021647
2.969910,0.016139
2.973818,0.013190
2.977726,0.014324
2.981633,0.018218
2.985541,0.021305
2.989449,0.020424
2.993357,0.015491
2.997265,0.009963
3.001172,0.008521
3.005080,0.013652
3.008988,0.023711
3.012896,0.033892
3.016803,0.039268
3.020711,0.037652
3.024619,0.030524
3.028527,0.021885
3.032435,0.016257
3.036342,0.016940
3.040250,0.024799
3.044158,0.037420
3.048066,0.049156
3.051973,0.053375
3.055881,0.047454
3.059789,0.038550
3.063697,0.045734
3.067605,0.094646
3.071512,0.205076
3.075420,0.377523
3.079328,0.587172
3.083236,0.790289
3.087143,0.940264
3.091051,1.004019
3.094959,0.969336
3.098867,0.840471
3.102775,0.628110
3.106682,0.343475
3.110590,0.001907
3.114498,-0.368023
3.118406,-0.720255
3.122313,-1.000053
3.126221,-1.164232
3.130129,-1.201194
3.134037,-1.137150
3.137945,-1.023177
3.141852,-0.910361
3.145760,-0.828026
3.149668,-0.777178
3.153576,-0.740444
3.157483,-0.699100
3.161391,-0.644865
3.165299,-0.580226
3.169207,-0.510583
3.173114,-0.436956
3.177022,-0.355752
3.180930,-0.264948
3.184838,-0.170285
3.188746,-0.085264
3.192653,-0.024148
3.196561,0.006984
3.200469,0.014465
3.204377,0.013418
3.208284,0.018783
3.212192,0.037042
3.216100,0.063825
3.220008,0.088342
3.223916,0.101139
3.227823,0.099983
3.231731,0.090511
3.235639,0.081943
3.239547,0.081141
3.243454,0.088852
3.247362,0.100143
3.251270,0.108241
3.255178,0.109021
3.259086,0.103314
3.262993,0.095832
3.266901,0.091764
3.270809,0.093455
3.274717,0.099318
3.278624,0.105448
3.282532,0.108583
3.286440,0.108304
3.290348,0.107063
3.294256,0.108221
3.298163,0.113566
3.302071,0.121969
3.305979,0.129927
3.309887,0.133497
3.313794,0.130366
3.317702,0.120917
3.321610,0.107920
3.325518,0.095229
3.329426,0.086252
3.333333,0.082834
3.337241,0.084839
3.341149,0.090427
3.345057,0.096814
3.348964,0.101187
3.352872,0.101384
3.356780,0.096163
3.360688,0.085167
3.364596,0.068859
3.368503,0.048549
3.372411,0.026309
3.376319,0.004496
3.380227,-0.015140
3.384134,-0.032334
3.388042,-0.048437
3.391950,-0.065452
3.395858,-0.084411
3.399766,-0.104240
3.403673,-0.122080
3.407581,-0.135039
3.411489,-0.142341
3.415397,-0.146449
3.419304,-0.152325
3.423212,-0.165085
3.427120,-0.187213
3.431028,-0.216848
3.434936,-0.248059
3.438843,-0.273123
3.442751,-0.285815
3.446659,-0.284242
3.450567,-0.271809
3.454474,-0.255643
3.458382,-0.242953
3.462290,-0.237050
3.466198,-0.235280
3.470106,-0.230408
3.474013,-0.214986
3.477921,-0.186178
3.481829,-0.147851
3.485737,-0.108280
3.489644,-0.074858
3.493552,-0.049465
3.497460,-0.027837
3.501368,-0.003352
3.505275,0.027652
3.509183,0.063044
3.513091,0.096505
3.516999,0.122101
3.520907,0.138197
3.524814,0.147823
3.528722,0.155557
3.532630,0.163684
3.536538,0.170790
3.540445,0.173785
3.544353,0.171457
3.548261,0.166449
3.552169,0.163912
3.556077,0.167871
3.559984,0.178159
3.563892,0.190231
3.567800,0.197973
3.571708,0.197420
3.575615,0.188914
3.579523,0.176531
3.583431,0.165528
3.587339,0.159596
3.591247,0.159372
3.595154,0.162672
3.599062,0.165960
3.602970,0.166182
3.606878,0.162159
3.610785,0.154974
3.614693,0.147272
3.618601,0.141852
3.622509,0.140308
3.626417,0.142431
3.630324,0.146598
3.634232,0.150797
3.638140,0.153571
3.642048,0.154353
3.645955,0.153190
3.649863,0.150363
3.653771,0.146348
3.657679,0.142109
3.661587,0.139241
3.665494,0.139492
3.669402,0.143783
3.673310,0.151385
3.677218,0.159997
3.681125,0.166867
3.685033,0.170315
3.688941,0.170613
3.692849,0.169525
3.696757,0.168793
3.700664,0.168718
3.704572,0.168025
3.708480,0.165187
3.712388,0.160083
3.716295,0.154489
3.720203,0.150804
3.724111,0.150045
3.728019,0.150891
3.731927,0.150737
3.735834,0.147938
3.739742,0.143344
3.743650,0.139797
3.747558,0.139940
3.751465,0.144074
3.755373,0.149752
3.759281,0.153484
3.763189,0.153287
3.767097,0.150149
3.771004,0.147257
3.774912,0.147543
3.778820,0.151383
3.782728,0.156265
3.786635,0.158688
3.790543,0.156878
3.794451,0.152235
3.798359,0.148410
3.802267,0.148681
3.806174,0.153557
3.810082,0.160270
3.813990,0.164448
3.817898,0.162763
3.821805,0.154845
3.825713,0.143419
3.829621,0.132825
3.833529,0.126932
3.837436,0.127554
3.841344,0.134003
3.845252,0.143733
3.849160,0.153545
3.853068,0.160686
3.856975,0.163443
3.860883,0.161245
3.864791,0.154591
3.868699,0.144956
3.872606,0.134529
3.876514,0.125548
3.880422,0.119345
3.884330,0.115676
3.888238,0.112910
3.892145,0.109157
3.896053,0.103710
3.899961,0.097816
3.903869,0.094136
3.907776,0.095100
3.911684,0.101173
3.915592,0.110223
3.919500,0.118499
3.923408,0.122669
3.927315,0.121609
3.931223,0.116836
3.935131,0.111399
3.939039,0.108026
3.942946,0.107713
3.946854,0.109562
3.950762,0.111760
3.954670,0.112841
3.958578,0.112343
3.962485,0.110584
3.966393,0.108091
3.970301,0.105344
3.974209,0.103016
3.978116,0.102220
3.982024,0.104180
3.985932,0.109356
3.989840,0.116749
3.993748,0.124209
3.997655,0.129843
4.001563,0.133557
4.005471,0.137409
4.009379,0.144139
4.013286,0.154761
4.017194,0.167064
4.021102,0.176443
4.025010,0.178728
4.028918,0.173024
4.032825,0.162366
4.036733,0.151614
4.040641,0.144152
4.044549,0.139916
4.048456,0.136179
4.052364,0.130374
4.056272,0.122593
4.060180,0.115751
4.064088,0.113237
4.067995,0.115956
4.071903,0.121144
4.075811,0.124029
4.079719,0.121188
4.083626,0.113170
4.087534,0.104416
4.091442,0.100471
4.095350,0.104387
4.099258,0.114827
4.103165,0.127082
4.107073,0.136152
4.110981,0.139617
4.114889,0.138357
4.118796,0.134942
4.122704,0.131244
4.126612,0.127299
4.130520,0.122171
4.134428,0.115786
4.138335,0.109740
4.142243,0.106037
4.146151,0.104673
4.150059,0.102595
4.153966,0.096114
4.157874,0.086318
4.161782,0.084020
4.165690,0.109631
4.169597,0.185692
4.173505,0.324708
4.177413,0.519047
4.181321,0.739663
4.185229,0.945420
4.189136,1.098014
4.193044,1.173649
4.196952,1.164946
4.200860,1.073647
4.204767,0.901557
4.208675,0.648489
4.212583,0.320231
4.216491,-0.059349
4.220399,-0.443112
4.224306,-0.770188
4.228214,-0.988018
4.232122,-1.074771
4.236030,-1.048076
4.239937,-0.954022
4.243845,-0.843080
4.247753,-0.747854
4.251661,-0.675426
4.255569,-0.616234
4.259476,-0.560081
4.263384,-0.506308
4.267292,-0.461587
4.271200,-0.429481
4.275107,-0.402307
4.279015,-0.363195
4.282923,-0.297249
4.286831,-0.203076
4.290739,-0.095623
4.294646,0.001961
4.298554,0.071531
4.302462,0.109091
4.306370,0.124400
4.310277,0.132602
4.314185,0.144487
4.318093,0.161688
4.322001,0.178686
4.325909,0.188730
4.329816,0.188982
4.333724,0.181939
4.337632,0.173370
4.341540,0.169028
4.345447,0.172294
4.349355,0.183453
4.353263,0.200120
4.357171,0.218193
4.361079,0.233070
4.364986,0.241109
4.368894,0.240949
4.372802,0.233990
4.376710,0.223567
4.380617,0.213215
4.384525,0.205091
4.388433,0.199483
4.392341,0.195490
4.396249,0.192144
4.400156,0.189133
4.404064,0.186775
4.407972,0.185495
4.411880,0.185325
4.415787,0.185782
4.419695,0.186143
4.423603,0.185822
4.427511,0.184507
4.431419,0.181928
4.435326,0.177492
4.439234,0.170282
4.443142,0.159704
4.447050,0.146483
4.450957,0.133120
4.454865,0.123027
4.458773,0.118453
4.462681,0.118414
4.466589,0.118264
4.470496,0.111709
4.474404,0.094467
4.478312,0.067415
4.482220,0.036964
4.486127,0.011910
4.490035,-0.001694
4.493943,-0.004512
4.497851,-0.004000
4.501758,-0.010207
4.505666,-0.029805
4.509574,-0.062193
4.513482,-0.100183
4.517390,-0.134684
4.521297,-0.160112
4.525205,-0.176972
4.529113,-0.190248
4.533021,-0.205196
4.536928,-0.223657
4.540836,-0.243231
4.544744,-0.259299
4.548652,-0.267924
4.552560,-0.267484
4.556467,-0.258286
4.560375,-0.241181
4.564283,-0.216758
4.568191,-0.185846
4.572098,-0.150607
4.576006,-0.114722
4.579914,-0.081867
4.583822,-0.053272
4.587730,-0.026392
4.591637,0.003722
4.595545,0.040721
4.599453,0.083423
4.603361,0.125257
4.607268,0.157630
4.611176,0.175207
4.615084,0.179499
4.618992,0.178130
4.622900,0.180137
4.626807,0.190517
4.630715,0.207677
4.634623,0.225318
4.638531,0.237058
4.642438,0.240398
4.646346,0.237468
4.650254,0.232612
4.654162,0.229144
4.658070,0.227789
4.661977,0.227594
4.665885,0.227935
4.669793,0.229515
4.673701,0.233406
4.677608,0.239137
4.681516,0.243867
4.685424,0.243804
4.689332,0.236993
4.693240,0.225178
4.697147,0.213016
4.701055,0.205066
4.704963,0.202820
4.708871,0.204060
4.712778,0.204921
4.716686,0.202963
4.720594,0.198819
4.724502,0.195233
4.728410,0.194390
4.732317,0.195806
4.736225,0.196569
4.740133,0.193783
4.744041,0.187177
4.747948,0.179595
4.751856,0.174808
4.755764,0.174353
4.759672,0.176048
4.763580,0.175568
4.767487,0.169965
4.771395,0.160379
4.775303,0.151665
4.779211,0.148963
4.783118,0.153694
4.787026,0.162058
4.790934,0.167441
4.794842,0.165176
4.798750,0.156205
4.802657,0.146816
4.806565,0.144448
4.810473,0.152445
4.814381,0.167454
4.818288,0.181392
4.822196,0.186672
4.826104,0.181127
4.830012,0.169226
4.833919,0.158736
4.837827,0.155165
4.841735,0.157940
4.845643,0.161135
4.849551,0.158307
4.853458,0.147956
4.857366,0.135412
4.861274,0.129447
4.865182,0.135852
4.869089,0.152742
4.872997,0.171368
4.876905,0.182122
4.880813,0.181395
4.884721,0.173980
4.888628,0.169042
4.892536,0.172608
4.896444,0.182469
4.900352,0.189700
4.904259,0.185866
4.908167,0.170339
4.912075,0.151768
4.915983,0.142201
4.919891,0.148192
4.923798,0.165777
4.927706,0.183273
4.931614,0.189837
4.935522,0.183273
4.939429,0.171264
4.943337,0.165286
4.947245,0.171936
4.951153,0.188178
4.955061,0.203782
4.958968,0.208776
4.962876,0.200197
4.966784,0.183422
4.970692,0.167702
4.974599,0.159729
4.978507,0.159990
4.982415,0.163963
4.986323,0.166426
4.990231,0.165221
4.994138,0.161931
4.998046,0.159774
5.001954,0.160994
5.005862,0.165752
5.009769,0.172754
5.013677,0.180353
5.017585,0.187006
5.021493,0.191096
5.025401,0.191021
5.029308,0.186101
5.033216,0.177704
5.037124,0.169290
5.041032,0.164712
5.044939,0.165612
5.048847,0.169886
5.052755,0.172716
5.056663,0.169803
5.060571,0.160612
5.064478,0.149145
5.068386,0.141545
5.072294,0.142209
5.076202,0.151215
5.080109,0.164733
5.084017,0.177732
5.087925,0.186777
5.091833,0.191072
5.095741,0.191639
5.099648,0.189895
5.103556,0.186896
5.107464,0.183502
5.111372,0.180738
5.115279,0.179635
5.119187,0.180573
5.123095,0.182786
5.127003,0.184617
5.130911,0.184427
5.134818,0.181485
5.138726,0.176206
5.142634,0.169638
5.146542,0.162762
5.150449,0.156195
5.154357,0.150414
5.158265,0.146004
5.162173,0.143429
5.166081,0.142441
5.169988,0.141827
5.173896,0.140027
5.177804,0.136346
5.181712,0.131689
5.185619,0.128055
