time,ecg
3.169207,0.003438
3.173114,0.012301
3.177022,0.025748
3.180930,0.054462
3.184838,0.088525
3.188746,0.113189
3.192653,0.122607
3.196561,0.122758
3.200469,0.124488
3.204377,0.134349
3.208284,0.150698
3.212192,0.166911
3.216100,0.177748
3.220008,0.183302
3.223916,0.187962
3.227823,0.196211
3.231731,0.209191
3.235639,0.224581
3.239547,0.239216
3.243454,0.251793
3.247362,0.263467
3.251270,0.276291
3.255178,0.291247
3.259086,0.307609
3.262993,0.323993
3.266901,0.339957
3.270809,0.356699
3.274717,0.376296
3.278624,0.400128
3.282532,0.427772
3.286440,0.457225
3.290348,0.486221
3.294256,0.513570
3.298163,0.539501
3.302071,0.564833
3.305979,0.589728
3.309887,0.613039
3.313794,0.632714
3.317702,0.646843
3.321610,0.654524
3.325518,0.655993
3.329426,0.652134
3.333333,0.643874
3.337241,0.631815
3.341149,0.616149
3.345057,0.596626
3.348964,0.572489
3.352872,0.542505
3.356780,0.505282
3.360688,0.459945
3.364596,0.406865
3.368503,0.347974
3.372411,0.286336
3.376319,0.225116
3.380227,0.166573
3.384134,0.111670
3.388042,0.060484
3.391950,0.012993
3.395858,-0.030375
3.399766,-0.068803
3.403673,-0.101587
3.407581,-0.128605
3.411489,-0.150345
3.415397,-0.167572
3.419304,-0.180971
3.423212,-0.191057
3.427120,-0.198297
3.431028,-0.203162
3.434936,-0.206007
3.438843,-0.206969
3.442751,-0.206076
3.446659,-0.203529
3.450567,-0.199851
3.454474,-0.195698
3.458382,-0.191480
3.462290,-0.187053
3.466198,-0.181727
3.470106,-0.174615
3.474013,-0.165174
3.477921,-0.153680
3.481829,-0.141328
3.485737,-0.129838
3.489644,-0.120749
3.493552,-0.114787
3.497460,-0.111672
3.501368,-0.110444
3.505275,-0.110064
3.509183,-0.109934
3.513091,-0.110009
3.516999,-0.110436
3.520907,-0.111001
3.524814,-0.110845
3.528722,-0.108782
3.532630,-0.104113
3.536538,-0.097327
3.540445,-0.090092
3.544353,-0.084446
3.548261,-0.081706
3.552169,-0.081864
