time,ecg
1.434154,0.027381
1.438062,0.020282
1.441970,0.004698
1.445877,-0.018044
1.449785,-0.042793
1.453693,-0.062326
1.457601,-0.070987
1.461508,-0.067858
1.465416,-0.057178
1.469324,-0.045570
1.473232,-0.037902
1.477140,-0.034636
1.481047,-0.032456
1.484955,-0.027511
1.488863,-0.018779
1.492771,-0.009074
1.496678,-0.003096
1.500586,-0.004113
1.504494,-0.011720
1.508402,-0.022233
1.512309,-0.031332
1.516217,-0.036968
1.520125,-0.040487
1.524033,-0.045220
1.527941,-0.053653
1.531848,-0.065212
1.535756,-0.076205
1.539664,-0.081923
1.543572,-0.079468
1.547479,-0.069417
1.551387,-0.055331
1.555295,-0.041581
1.559203,-0.031041
1.563111,-0.024050
1.567018,-0.019049
1.570926,-0.014147
1.574834,-0.008493
1.578742,-0.002688
1.582649,0.001802
1.586557,0.003656
1.590465,0.002442
1.594373,-0.001285
1.598281,-0.006458
1.602188,-0.012106
1.606096,-0.017683
1.610004,-0.023008
1.613912,-0.028015
1.617819,-0.032680
1.621727,-0.037181
1.625635,-0.042073
1.629543,-0.048120
1.633451,-0.055729
1.637358,-0.064413
1.641266,-0.072801
1.645174,-0.079367
1.649082,-0.083343
1.652989,-0.085075
1.656897,-0.085470
1.660805,-0.084949
1.664713,-0.082797
1.668621,-0.077512
1.672528,-0.068000
1.676436,-0.054815
1.680344,-0.040537
1.684252,-0.028915
1.688159,-0.023127
1.692067,-0.024119
1.695975,-0.030030
1.699883,-0.037138
1.703791,-0.041881
1.707698,-0.042717
1.711606,-0.040692
1.715514,-0.038425
1.719422,-0.038347
1.723329,-0.041393
1.727237,-0.046867
1.731145,-0.053239
1.735053,-0.059120
1.738961,-0.063800
1.742868,-0.067242
1.746776,-0.069777
1.750684,-0.071744
1.754592,-0.073239
1.758499,-0.073989
1.762407,-0.073439
1.766315,-0.071096
1.770223,-0.067034
1.774131,-0.062209
1.778038,-0.058216
1.781946,-0.056427
1.785854,-0.056954
1.789762,-0.058273
1.793669,-0.058052
1.797577,-0.054821
1.801485,-0.049160
1.805393,-0.043198
1.809301,-0.038649
1.813208,-0.035156
1.817116,-0.030723
1.821024,-0.023956
1.824932,-0.015348
1.828839,-0.004680
1.832747,0.015152
1.836655,0.062980
1.840563,0.166306
1.844470,0.347831
1.848378,0.607279
1.852286,0.910710
1.856194,1.198068
1.860102,1.409095
1.864009,1.514146
1.867917,1.529724
1.871825,1.505580
1.875733,1.488138
1.879640,1.482535
1.883548,1.439606
1.887456,1.280134
1.891364,0.944590
1.895272,0.438469
1.899179,-0.155874
1.903087,-0.710151
1.906995,-1.106896
1.910903,-1.289833
1.914810,-1.280761
1.918718,-1.157248
1.922626,-1.008252
1.926534,-0.894606
1.930442,-0.833433
1.934349,-0.807871
1.938257,-0.789013
1.942165,-0.754248
1.946073,-0.694051
1.949980,-0.609446
1.953888,-0.507150
1.957796,-0.397042
1.961704,-0.291505
1.965612,-0.203633
1.969519,-0.143058
1.973427,-0.111635
1.977335,-0.102548
1.981243,-0.104159
1.985150,-0.106247
1.989058,-0.104445
1.992966,-0.100248
1.996874,-0.097355
2.000782,-0.097569
2.004689,-0.099237
2.008597,-0.098867
2.012505,-0.094133
2.016413,-0.085708
2.020320,-0.076617
2.024228,-0.069881
2.028136,-0.066423
2.032044,-0.064738
2.035952,-0.062299
2.039859,-0.057391
2.043767,-0.050077
2.047675,-0.041932
2.051583,-0.035114
2.055490,-0.031578
2.059398,-0.032734
2.063306,-0.039274
2.067214,-0.050881
2.071122,-0.065966
2.075029,-0.082000
2.078937,-0.096735
2.082845,-0.109754
2.086753,-0.123133
2.090660,-0.140213
2.094568,-0.162773
2.098476,-0.188284
2.102384,-0.209368
2.106292,-0.216440
2.110199,-0.202461
2.114107,-0.167187
2.118015,-0.118310
2.121923,-0.068612
2.125830,-0.030568
2.129738,-0.011314
2.133646,-0.010587
2.137554,-0.022393
2.141462,-0.039013
2.145369,-0.054801
2.149277,-0.067845
2.153185,-0.079156
2.157093,-0.090657
2.161000,-0.103563
2.164908,-0.118032
2.168816,-0.133729
2.172724,-0.150380
2.176631,-0.167638
2.180539,-0.184410
2.184447,-0.198438
2.188355,-0.206779
2.192263,-0.207064
2.196170,-0.198725
2.200078,-0.183304
2.203986,-0.163695
2.207894,-0.142871
2.211801,-0.122882
2.215709,-0.104552
2.219617,-0.087828
2.223525,-0.072373
2.227433,-0.058006
2.231340,-0.044820
2.235248,-0.033044
2.239156,-0.022841
2.243064,-0.014164
2.246971,-0.006742
2.250879,-0.000243
2.254787,0.005474
2.258695,0.010237
2.262603,0.013732
2.266510,0.015876
2.270418,0.017064
2.274326,0.018056
2.278234,0.019574
2.282141,0.021893
2.286049,0.024672
2.289957,0.027113
2.293865,0.028398
2.297773,0.028190
2.301680,0.026896
2.305588,0.025414
2.309496,0.024475
2.313404,0.024020
2.317311,0.023142
2.321219,0.020697
2.325127,0.016183
2.329035,0.010221
2.332943,0.004249
2.336850,-0.000372
2.340758,-0.003176
2.344666,-0.004764
2.348574,-0.006205
2.352481,-0.008151
2.356389,-0.010367
2.360297,-0.012110
2.364205,-0.013095
2.368113,-0.014215
2.372020,-0.017184
2.375928,-0.023111
2.379836,-0.031014
2.383744,-0.037664
2.387651,-0.039243
2.391559,-0.033897
2.395467,-0.023323
2.399375,-0.012065
2.403283,-0.004823
2.407190,-0.003615
2.411098,-0.006795
2.415006,-0.010516
2.418914,-0.011430
2.422821,-0.008607
2.426729,-0.003465
2.430637,0.001852
2.434545,0.006125
2.438453,0.009485
2.442360,0.012617
2.446268,0.015748
2.450176,0.018474
2.454084,0.020519
2.457991,0.022605
2.461899,0.026478
2.465807,0.033904
2.469715,0.045413
2.473623,0.059853
2.477530,0.075213
2.481438,0.090124
2.485346,0.104796
2.489254,0.120481
2.493161,0.137734
2.497069,0.154821
2.500977,0.167679
2.504885,0.171750
2.508792,0.164560
2.512700,0.147284
2.516608,0.124211
2.520516,0.100476
2.524424,0.079569
2.528331,0.062153
2.532239,0.046703
2.536147,0.031276
2.540055,0.015129
2.543962,-0.000825
2.547870,-0.014811
2.551778,-0.025524
2.555686,-0.032976
2.559594,-0.038308
2.563501,-0.042838
2.567409,-0.047140
2.571317,-0.050814
2.575225,-0.053013
2.579132,-0.053225
2.583040,-0.051752
2.586948,-0.049588
2.590856,-0.047762
2.594764,-0.046538
2.598671,-0.044976
2.602579,-0.041288
2.606487,-0.033967
2.610395,-0.023110
2.614302,-0.010978
2.618210,-0.001104
2.622118,0.003835
2.626026,0.004110
2.629934,0.003292
2.633841,0.006197
2.637749,0.015812
2.641657,0.032186
2.645565,0.055478
2.649472,0.091976
2.653380,0.158072
2.657288,0.276586
2.661196,0.464119
2.665104,0.715417
2.669011,0.995607
2.672919,1.248781
2.676827,1.421604
2.680735,1.489299
2.684642,1.467055
2.688550,1.397366
2.692458,1.319351
2.696366,1.239377
2.700274,1.123283
2.704181,0.917459
2.708089,0.587056
2.711997,0.147488
2.715905,-0.331375
2.719812,-0.752150
2.723720,-1.032749
2.727628,-1.140765
2.731536,-1.101598
2.735444,-0.978997
2.739351,-0.842032
2.743259,-0.737340
2.747167,-0.678689
2.751075,-0.653801
2.754982,-0.639484
2.758890,-0.615028
2.762798,-0.568873
2.766706,-0.499427
2.770614,-0.413260
2.774521,-0.322510
2.778429,-0.241311
2.782337,-0.180993
2.786245,-0.145572
2.790152,-0.130218
2.794060,-0.124210
2.797968,-0.116958
2.801876,-0.103400
2.805784,-0.085452
2.809691,-0.068928
2.813599,-0.058467
2.817507,-0.054153
2.821415,-0.051935
2.825322,-0.047058
2.829230,-0.037579
2.833138,-0.025370
2.837046,-0.014210
2.840953,-0.006816
2.844861,-0.003227
2.848769,-0.001470
2.852677,0.000546
2.856585,0.003738
2.860492,0.008079
2.864400,0.013639
2.868308,0.021032
2.872216,0.030636
2.876123,0.041298
2.880031,0.049944
2.883939,0.052840
2.887847,0.047804
2.891755,0.035725
2.895662,0.020129
2.899570,0.005106
2.903478,-0.006852
2.907386,-0.015523
2.911293,-0.021978
2.915201,-0.027118
2.919109,-0.031145
2.923017,-0.034284
2.926925,-0.037803
2.930832,-0.044103
2.934740,-0.055490
2.938648,-0.072515
2.942556,-0.093267
2.946463,-0.114406
2.950371,-0.133349
2.954279,-0.149991
2.958187,-0.166564
2.962095,-0.185641
2.966002,-0.207773
2.969910,-0.230619
2.973818,-0.250315
2.977726,-0.264136
2.981633,-0.272441
2.985541,-0.278369
2.989449,-0.285402
2.993357,-0.294538
2.997265,-0.303193
3.001172,-0.306723
3.005080,-0.301482
3.008988,-0.287206
3.012896,-0.267023
3.016803,-0.245191
3.020711,-0.224295
3.024619,-0.203960
3.028527,-0.181810
3.032435,-0.155719
3.036342,-0.125460
3.040250,-0.092609
3.044158,-0.059074
3.048066,-0.025779
3.051973,0.007280
3.055881,0.039757
3.059789,0.069830
3.063697,0.094471
3.067605,0.111095
3.071512,0.119277
3.075420,0.121140
3.079328,0.120118
3.083236,0.119058
3.087143,0.119005
3.091051,0.119291
3.094959,0.118562
3.098867,0.115838
3.102775,0.111000
3.106682,0.104706
3.110590,0.098104
3.114498,0.092615
3.118406,0.089676
3.122313,0.090266
3.126221,0.094278
3.130129,0.100153
3.134037,0.105132
3.137945,0.106169
3.141852,0.101140
3.145760,0.089842
3.149668,0.074325
3.153576,0.058320
3.157483,0.045810
3.161391,0.039197
3.165299,0.037863
3.169207,0.038051
3.173114,0.034478
3.177022,0.023120
3.180930,0.003607
3.184838,-0.020431
3.188746,-0.043529
3.192653,-0.061713
3.196561,-0.074564
3.200469,-0.084353
3.204377,-0.092797
3.208284,-0.097959
3.212192,-0.094019
3.216100,-0.074670
3.220008,-0.038086
3.223916,0.010113
3.227823,0.058446
3.231731,0.095132
3.235639,0.114160
3.239547,0.117896
3.243454,0.114627
3.247362,0.112942
3.251270,0.116819
3.255178,0.124452
3.259086,0.130975
3.262993,0.132620
3.266901,0.129261
3.270809,0.123892
3.274717,0.119955
3.278624,0.118816
3.282532,0.119200
3.286440,0.118707
3.290348,0.115926
3.294256,0.111446
3.298163,0.107112
3.302071,0.104342
3.305979,0.102936
3.309887,0.101279
3.313794,0.097659
3.317702,0.091606
3.321610,0.084196
3.325518,0.077165
3.329426,0.071543
3.333333,0.066881
3.337241,0.061637
3.341149,0.054439
3.345057,0.045325
3.348964,0.036024
3.352872,0.028990
3.356780,0.025739
3.360688,0.025578
3.364596,0.025682
3.368503,0.022633
3.372411,0.014537
3.376319,0.002368
3.380227,-0.010430
3.384134,-0.019871
3.388042,-0.023625
3.391950,-0.022069
3.395858,-0.017637
3.399766,-0.013124
3.403673,-0.010195
3.407581,-0.008956
3.411489,-0.008536
3.415397,-0.007954
3.419304,-0.006661
3.423212,-0.004707
3.427120,-0.002779
3.431028,-0.002082
3.434936,-0.003765
3.438843,-0.007901
3.442751,-0.012801
3.446659,-0.015629
3.450567,-0.014173
3.454474,-0.007898
3.458382,0.004033
3.462290,0.027868
3.466198,0.079753
3.470106,0.183786
3.474013,0.360661
3.477921,0.611077
3.481829,0.904767
3.485737,1.185955
3.489644,1.396984
3.493552,1.508431
3.497460,1.536052
3.501368,1.530011
3.505275,1.539048
3.509183,1.570659
3.513091,1.574605
3.516999,1.464710
3.520907,1.169704
3.524814,0.683447
3.528722,0.082851
3.532630,-0.499530
3.536538,-0.933759
3.540445,-1.148880
3.544353,-1.157060
3.548261,-1.035749
3.552169,-0.882395
3.556077,-0.769160
3.559984,-0.720171
3.563892,-0.717083
3.567800,-0.722376
3.571708,-0.703488
3.575615,-0.645924
3.579523,-0.553471
3.583431,-0.441010
3.587339,-0.326490
3.591247,-0.225326
3.595154,-0.147182
3.599062,-0.094314
3.602970,-0.061706
3.606878,-0.039749
3.610785,-0.018970
3.614693,0.005512
3.618601,0.032578
3.622509,0.057562
3.626417,0.076611
3.630324,0.089593
3.634232,0.099528
3.638140,0.109365
3.642048,0.118984
3.645955,0.124885
3.649863,0.122715
3.653771,0.110641
3.657679,0.091116
3.661587,0.069925
3.665494,0.053281
3.669402,0.044854
3.673310,0.044406
3.677218,0.048589
3.681125,0.053133
3.685033,0.055078
3.688941,0.053936
3.692849,0.051397
3.696757,0.049968
3.700664,0.051360
3.704572,0.055563
3.708480,0.061107
3.712388,0.066217
3.716295,0.069911
3.720203,0.072176
3.724111,0.073185
3.728019,0.072429
3.731927,0.068669
3.735834,0.060835
3.739742,0.049047
3.743650,0.034735
3.747558,0.019584
3.751465,0.004151
3.755373,-0.012576
3.759281,-0.032081
3.763189,-0.054449
3.767097,-0.077394
3.771004,-0.097382
3.774912,-0.112341
3.778820,-0.123854
3.782728,-0.136761
3.786635,-0.155928
3.790543,-0.182260
3.794451,-0.211025
3.798359,-0.234081
3.802267,-0.244745
3.806174,-0.241918
3.810082,-0.230451
3.813990,-0.217461
3.817898,-0.207281
3.821805,-0.198671
3.825713,-0.186202
3.829621,-0.164733
3.833529,-0.133713
3.837436,-0.098294
3.841344,-0.066470
3.845252,-0.044181
3.849160,-0.031648
3.853068,-0.023325
3.856975,-0.011517
3.860883,0.008656
3.864791,0.036105
3.868699,0.064402
3.872606,0.085674
3.876514,0.095251
3.880422,0.094166
3.884330,0.088198
3.888238,0.084333
3.892145,0.086981
3.896053,0.096086
3.899961,0.107812
3.903869,0.116965
3.907776,0.119612
3.911684,0.114754
3.915592,0.104576
3.919500,0.093432
3.923408,0.085979
3.927315,0.085117
3.931223,0.090573
3.935131,0.098922
3.939039,0.105287
3.942946,0.105964
3.946854,0.100451
3.950762,0.091568
3.954670,0.083570
3.958578,0.079535
3.962485,0.079778
3.966393,0.082271
3.970301,0.084574
3.974209,0.085711
3.978116,0.086512
3.982024,0.088160
3.985932,0.090230
3.989840,0.090054
3.993748,0.084315
3.997655,0.071961
4.001563,0.056175
4.005471,0.043561
4.009379,0.040524
4.013286,0.049026
4.017194,0.064645
4.021102,0.078561
4.025010,0.082515
4.028918,0.073690
4.032825,0.056436
4.036733,0.039804
4.040641,0.032490
4.044549,0.038246
4.048456,0.054262
4.052364,0.073038
4.056272,0.086339
4.060180,0.088965
4.064088,0.080616
4.067995,0.065372
4.071903,0.049439
4.075811,0.038397
4.079719,0.035115
4.083626,0.039118
4.087534,0.047496
4.091442,0.056793
4.095350,0.064817
4.099258,0.071488
4.103165,0.078385
4.107073,0.087437
4.110981,0.099605
4.114889,0.114302
4.118796,0.129772
4.122704,0.144033
4.126612,0.155735
4.130520,0.164460
4.134428,0.170415
4.138335,0.173923
4.142243,0.175181
4.146151,0.174465
4.150059,0.172527
4.153966,0.170656
4.157874,0.170147
4.161782,0.171466
4.165690,0.173771
4.169597,0.175280
4.173505,0.174315
4.177413,0.170275
4.181321,0.163841
4.185229,0.156268
4.189136,0.148368
4.193044,0.140037
4.196952,0.130748
4.200860,0.120596
4.204767,0.110904
4.208675,0.103625
4.212583,0.099805
4.216491,0.098297
4.220399,0.096018
4.224306,0.089973
4.228214,0.079775
4.232122,0.068623
4.236030,0.061521
4.239937,0.061606
4.243845,0.067288
4.247753,0.072756
4.251661,0.071980
4.255569,0.063389
4.259476,0.051365
4.263384,0.043069
4.267292,0.043193
4.271200,0.051874
4.275107,0.069044
4.279015,0.102686
4.282923,0.173205
4.286831,0.306704
4.290739,0.517608
4.294646,0.791026
4.298554,1.079332
4.302462,1.320531
4.306370,1.470816
4.310277,1.530762
4.314185,1.544727
4.318093,1.568999
4.322001,1.626475
4.325909,1.678397
4.329816,1.635902
4.333724,1.409288
4.337632,0.966947
4.341540,0.367066
4.345447,-0.259517
4.349355,-0.767032
4.353263,-1.060093
4.357171,-1.130085
4.361079,-1.045304
4.364986,-0.905709
4.368894,-0.791768
4.372802,-0.735331
4.376710,-0.722536
4.380617,-0.718403
4.384525,-0.693260
4.388433,-0.636122
4.392341,-0.552805
4.396249,-0.456475
4.400156,-0.359688
4.404064,-0.271651
4.407972,-0.198685
4.411880,-0.144407
4.415787,-0.108633
4.419695,-0.086874
4.423603,-0.072245
4.427511,-0.059132
4.431419,-0.045871
4.435326,-0.034217
4.439234,-0.026152
4.443142,-0.020885
4.447050,-0.014749
4.450957,-0.004127
4.454865,0.011108
4.458773,0.026735
4.462681,0.036875
4.466589,0.038279
4.470496,0.032883
4.474404,0.026680
4.478312,0.025750
4.482220,0.032374
4.486127,0.043917
4.490035,0.055041
4.493943,0.061461
4.497851,0.062580
4.501758,0.061380
4.505666,0.061992
4.509574,0.066843
4.513482,0.075304
4.517390,0.084504
4.521297,0.091492
4.525205,0.095157
4.529113,0.096581
4.533021,0.097731
4.536928,0.099575
4.540836,0.101103
4.544744,0.099968
4.548652,0.094189
4.552560,0.083585
4.556467,0.069842
4.560375,0.055205
4.564283,0.040845
4.568191,0.026165
4.572098,0.009541
4.576006,-0.010212
4.579914,-0.032923
4.583822,-0.057467
4.587730,-0.083010
4.591637,-0.109797
4.595545,-0.138545
4.599453,-0.168919
4.603361,-0.198568
4.607268,-0.223868
4.611176,-0.241989
4.615084,-0.252641
4.618992,-0.258002
4.622900,-0.260694
4.626807,-0.261289
4.630715,-0.257306
4.634623,-0.244654
4.638531,-0.220659
4.642438,-0.186544
4.646346,-0.147512
4.650254,-0.110262
4.654162,-0.079534
4.658070,-0.055910
4.661977,-0.036210
4.665885,-0.016084
4.669793,0.006965
4.673701,0.032079
4.677608,0.055953
4.681516,0.075412
4.685424,0.089843
4.689332,0.101798
4.693240,0.115417
4.697147,0.133736
4.701055,0.156724
4.704963,0.181254
4.708871,0.202913
4.712778,0.218330
4.716686,0.226486
4.720594,0.228394
4.724502,0.225785
4.728410,0.220037
4.732317,0.212118
4.736225,0.203218
4.740133,0.195098
4.744041,0.189578
4.747948,0.187461
4.751856,0.187840
4.755764,0.188440
4.759672,0.186857
4.763580,0.181882
4.767487,0.174067
4.771395,0.165205
4.775303,0.157128
4.779211,0.150634
4.783118,0.145187
4.787026,0.139537
4.790934,0.132755
4.794842,0.124959
4.798750,0.117207
4.802657,0.110716
4.806565,0.106030
4.810473,0.102787
4.814381,0.100240
4.818288,0.098027
4.822196,0.096552
4.826104,0.096627
4.830012,0.098697
4.833919,0.102239
4.837827,0.105866
4.841735,0.108063
4.845643,0.108071
4.849551,0.106285
4.853458,0.103931
4.857366,0.102262
4.861274,0.101825
4.865182,0.102238
4.869089,0.102578
4.872997,0.102062
4.876905,0.100571
4.880813,0.098673
4.884721,0.097172
4.888628,0.096533
4.892536,0.096609
4.896444,0.096845
4.900352,0.096789
4.904259,0.096515
4.908167,0.096674
4.912075,0.098141
4.915983,0.101515
4.919891,0.106771
4.923798,0.113291
4.927706,0.120219
4.931614,0.126946
4.935522,0.133400
4.939429,0.139863
4.943337,0.146356
4.947245,0.152033
4.951153,0.155207
4.955061,0.154235
4.958968,0.148727
4.962876,0.140122
4.966784,0.131027
4.970692,0.123724
4.974599,0.118920
4.978507,0.115638
4.982415,0.112241
4.986323,0.107711
4.990231,0.102249
4.994138,0.096868
4.998046,0.092485
5.001954,0.089266
5.005862,0.086642
5.009769,0.083837
5.013677,0.080385
5.017585,0.076261
5.021493,0.071725
5.025401,0.067209
5.029308,0.063391
5.033216,0.061148
5.037124,0.061044
5.041032,0.062545
5.044939,0.063806
5.048847,0.062686
5.052755,0.058541
5.056663,0.053239
5.060571,0.050145
5.064478,0.051512
5.068386,0.056391
5.072294,0.061102
5.076202,0.062184
5.080109,0.059392
5.084017,0.056033
5.087925,0.056560
5.091833,0.064402
5.095741,0.083484
5.099648,0.123218
5.103556,0.201834
5.107464,0.341661
5.111372,0.555134
5.115279,0.829149
5.119187,1.120681
5.123095,1.372109
5.127003,1.541302
5.130911,1.627961
5.134818,1.675442
5.138726,1.740781
5.142634,1.847971
5.146542,1.955079
5.150449,1.961685
5.154357,1.759161
5.158265,1.297365
