time,ecg
0.000000,0.000000
0.003908,0.000000
0.007816,0.000000
0.011723,0.000000
0.015631,0.000000
0.019539,0.000000
0.023447,0.000000
0.027354,0.000000
0.031262,0.000000
0.035170,0.000000
0.039078,0.000000
0.042986,0.000000
0.046893,0.000000
0.050801,0.000000
0.054709,0.000000
0.058617,0.000000
0.062524,0.000000
0.066432,0.000000
0.070340,0.000000
0.074248,0.000000
0.078156,0.000000
0.082063,0.000000
0.085971,0.000000
0.089879,0.000000
0.093787,0.000000
0.097694,0.000000
0.101602,0.000000
0.105510,0.000000
0.109418,0.000000
0.113326,0.000000
0.117233,0.000000
0.121141,0.000000
0.125049,0.000000
0.128957,0.000000
0.132864,0.000000
0.136772,0.000000
0.140680,0.000000
0.144588,0.000000
0.148496,0.000000
0.152403,0.000000
0.156311,0.000000
0.160219,0.000000
0.164127,0.000000
0.168034,0.000000
0.171942,0.000000
0.175850,0.000000
0.179758,0.000000
0.183665,0.000000
0.187573,0.000000
0.191481,0.000000
0.195389,0.000000
0.199297,0.000000
0.203204,0.000000
0.207112,0.000000
0.211020,0.000000
0.214928,0.000000
0.218835,0.000000
0.222743,0.000000
0.226651,0.000000
0.230559,0.000000
0.234467,0.000000
0.238374,0.000000
0.242282,0.000000
0.246190,0.000000
0.250098,0.000000
0.254005,0.000000
0.257913,0.000000
0.261821,0.000000
0.265729,0.000000
0.269637,0.000000
0.273544,0.000000
0.277452,0.000000
0.281360,0.000000
0.285268,0.000000
0.289175,0.000000
0.293083,0.000000
0.296991,0.000000
0.300899,0.000000
0.304807,0.000000
0.308714,0.000000
0.312622,0.000000
0.316530,0.000000
0.320438,0.000000
0.324345,0.000000
0.328253,0.000000
0.332161,0.000000
0.336069,0.000000
0.339977,0.000000
0.343884,0.000000
0.347792,0.000000
0.351700,0.000000
0.355608,0.000000
0.359515,0.000000
0.363423,0.000000
0.367331,0.000000
0.371239,0.000000
0.375147,0.000000
0.379054,0.000000
0.382962,0.000000
0.386870,0.000000
0.390778,0.000000
0.394685,0.000000
0.398593,0.000000
0.402501,0.000000
0.406409,0.000000
0.410317,0.000000
0.414224,0.000000
0.418132,0.000000
0.422040,0.000000
0.425948,0.000000
0.429855,0.000000
0.433763,0.000000
0.437671,0.000000
0.441579,0.000000
0.445487,0.000000
0.449394,0.000000
0.453302,0.000000
0.457210,0.000000
0.461118,0.000000
0.465025,0.000000
0.468933,0.000000
0.472841,0.000000
0.476749,0.000000
0.480657,0.000000
0.484564,0.000000
0.488472,0.000000
0.492380,0.000000
0.496288,0.000000
0.500195,0.000000
0.504103,0.000000
0.508011,0.000000
0.511919,0.000000
0.515826,0.000000
0.519734,0.000000
0.523642,0.000000
0.527550,0.000000
0.531458,0.000000
0.535365,0.000000
0.539273,0.000000
0.543181,0.000000
0.547089,0.000000
0.550996,0.000000
0.554904,0.000000
0.558812,0.000000
0.562720,0.000000
0.566628,0.000000
0.570535,0.000000
0.574443,0.000000
0.578351,0.000000
0.582259,0.000000
0.586166,0.000000
0.590074,0.000000
0.593982,0.000000
0.597890,0.000000
0.601798,0.000000
0.605705,0.000000
0.609613,0.000000
0.613521,0.000000
0.617429,0.000000
0.621336,0.000000
0.625244,0.000000
0.629152,0.000000
0.633060,0.000000
0.636968,0.000000
0.640875,0.000000
0.644783,0.000000
0.648691,0.000000
0.652599,0.000000
0.656506,0.000000
0.660414,0.000000
0.664322,0.000000
0.668230,0.000000
0.672138,0.000000
0.676045,0.000000
0.679953,0.000000
0.683861,0.000000
0.687769,0.000000
0.691676,0.000000
0.695584,0.000000
0.699492,0.000000
0.703400,0.000000
0.707308,0.000000
0.711215,0.000000
0.715123,0.000000
0.719031,0.000000
0.722939,0.000000
0.726846,0.000000
0.730754,0.000000
0.734662,0.000000
0.738570,0.000000
0.742478,0.000000
0.746385,0.000000
0.750293,0.000000
0.754201,0.000000
0.758109,0.000000
0.762016,0.000000
0.765924,0.000000
0.769832,0.000000
0.773740,0.000000
0.777648,0.000000
0.781555,0.000000
0.785463,0.000000
0.789371,0.000000
0.793279,0.000000
0.797186,0.000000
0.801094,0.000000
0.805002,0.000000
0.808910,0.000000
0.812818,0.000000
0.816725,0.000000
0.820633,0.000000
0.824541,0.000000
0.828449,0.000000
0.832356,0.000000
0.836264,0.000000
0.840172,0.000000
0.844080,0.000000
0.847987,0.000000
0.851895,0.000000
0.855803,0.000000
0.859711,0.000000
0.863619,0.000000
0.867526,0.000000
0.871434,0.000000
0.875342,0.000000
0.879250,0.000000
0.883157,0.000000
0.887065,0.000000
0.890973,0.000000
0.894881,0.000000
0.898789,0.000000
0.902696,0.000000
0.906604,0.000000
0.910512,0.000000
0.914420,0.000000
0.918327,0.000000
0.922235,0.000000
0.926143,0.000000
0.930051,0.000000
0.933959,0.000000
0.937866,0.000000
0.941774,0.000000
0.945682,0.000000
0.949590,0.000000
0.953497,0.000000
0.957405,0.000000
0.961313,0.000000
0.965221,0.000000
0.969129,0.000000
0.973036,0.000000
0.976944,0.000000
0.980852,0.000000
0.984760,0.000000
0.988667,0.000000
0.992575,0.000000
